ID,名字,描述,获得方式
20552,تاليا (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20553,اوتا (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20554,@Null@,@Null@,@Null@
20555,بينكي باي (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20556,السيّد أرنب لابي (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20557,كارول (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20558,جيري (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20559,سكويد (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20560,الدبّ جيجي (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20561,وميض ستارلايت (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20562,اندفاع قوس القزح (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20563,الأميرة كادانس (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20564,أودري (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20565,التخمير (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20566,موس الحلاقة (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20567,رأس حديديّ (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20568,ثور محتدم,الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20569,نمر وحشيّ,الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20570,كوندور (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20571,سوبريون (1 يوم),الاستخدام: فتح هذا اللباس لمدة 1 يوم (إذا كان لديك هذا اللباس بالفعل ، سوف تحصل على بعض الفاصوليا بعد استخدام هذا),@Null@
20572,سيف فضيّ (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20573,مقلاع (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20574,راش (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20575,غارة جويّة (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20576,نيران مشتعلة (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20577,شانغيانغ (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20578,مويان (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20579,لينغياو (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20580,شخصيّة ذات الرداء الأحمر - رماد (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20581,ميني الرائع (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20582,نورا (يوم واحد),الاستخدام: فتح هذا الجلد لمدة يوم واحد (إذا كان لديك هذا الجلد بالفعل ، سوف تحصل على بعض الحبوب بعد استخدام هذا),@Null@
20583,كائن خيالي (1يوم),الاستخدام: فتح هذا اللباس لمدة 1 يوم (إذا كان لديك هذا اللباس بالفعل ، سوف تحصل على بعض الفاصوليا بعد استخدام هذا),@Null@
20584,الأمير التنين (1 يوم),الاستخدام: فتح هذا اللباس لمدة 1 يوم (إذا كان لديك هذا اللباس بالفعل ، سوف تحصل على بعض الفاصوليا بعد استخدام هذا),يمكن الحصول عليه من الاحتفال
20585,سيندريلا (1 يوم),الاستخدام: فتح هذا اللباس لمدة 1 يوم (إذا كان لديك هذا اللباس بالفعل ، سوف تحصل على بعض الفاصوليا بعد استخدام هذا),@Null@
20586,غزال أبيض باهت (1 يوم),الاستخدام: فتح هذا اللباس لمدة 1 يوم (إذا كان لديك هذا اللباس بالفعل ، سوف تحصل على بعض الفاصوليا بعد استخدام هذا),@Null@
20587,ألوان النيرفانا (1 يوم),استخدام: افتح قفل هذا المتراس في يوم واحد (إن كنت تملك هذا المترراس ستحصل على بعض الحبوب بعد استخدامه),@Null@
