分类,资源ID,文件路径,是否询问后下载[0=手动下载，1=询问后下载，2=用到再下载]
装扮,3584,res/entity/140275/body.omod,1
装扮,3585,res/entity/140275/hair.ktx,2
装扮,3586,res/entity/140275/hair.png,1
装扮,3587,res/entity/140275/hair.pvr,2
装扮,3588,res/entity/140275/hair_alpha.ktx,2
装扮,3589,res/entity/140275/hand.omod,1
装扮,3590,res/entity/140275/male.ktx,2
装扮,3591,res/entity/140275/male.png,1
装扮,3592,res/entity/140275/male.pvr,2
装扮,3593,res/entity/140275/male_alpha.ktx,2
装扮,3594,res/entity/140235/body.omod,1
装扮,3595,res/entity/140235/hand.omod,1
装扮,3596,res/entity/140235/male.ktx,2
装扮,3597,res/entity/140235/male.png,1
装扮,3598,res/entity/140235/male.pvr,2
装扮,3599,res/entity/140235/male1.ktx,2
装扮,3600,res/entity/140235/male1.png,1
装扮,3601,res/entity/140235/male1.pvr,2
装扮,3602,res/entity/140235/male1_alpha.ktx,2
装扮,3603,res/entity/140235/male2.ktx,2
装扮,3604,res/entity/140235/male2.png,1
装扮,3605,res/entity/140235/male2.pvr,2
装扮,3606,res/entity/140235/male2_alpha.ktx,2
装扮,3607,res/entity/140235/male3.ktx,2
装扮,3608,res/entity/140235/male3.png,1
装扮,3609,res/entity/140235/male3.pvr,2
装扮,3610,res/entity/140235/male3_alpha.ktx,2
装扮,3611,res/entity/140235/male_alpha.ktx,2
装扮,3612,res/entity/110119/body.omod,2
装扮,3613,res/entity/110119/male1.ktx,2
装扮,3614,res/entity/110119/male1.png,1
装扮,3615,res/entity/110119/male1.pvr,2
装扮,3616,res/entity/110119/male1_alpha.ktx,2
装扮,3617,res/entity/110119/male2.ktx,2
装扮,3618,res/entity/110119/male2.png,1
装扮,3619,res/entity/110119/male2.pvr,2
装扮,3620,res/entity/110119/male2_1.ktx,2
装扮,3621,res/entity/110119/male2_1.png,1
装扮,3622,res/entity/110119/male2_1.pvr,2
装扮,3623,res/entity/110119/male2_1_alpha.ktx,2
装扮,3624,res/entity/110119/male2_alpha.ktx,2
装扮,3625,res/entity/110114/body.omod,2
装扮,3626,res/entity/110114/male2.ktx,2
装扮,3627,res/entity/110114/male2.png,1
装扮,3628,res/entity/110114/male2.pvr,2
装扮,3629,res/entity/110114/male2_alpha.ktx,2
装扮,3630,res/entity/110125/body.omod,2
装扮,3631,res/entity/110125/male.ktx,2
装扮,3632,res/entity/110125/male.png,1
装扮,3633,res/entity/110125/male.pvr,2
装扮,3634,res/entity/110125/male_alpha.ktx,2
装扮,3635,res/entity/110125/male_emi.ktx,2
装扮,3636,res/entity/110125/male_emi.pvr,2
装扮,3637,res/entity/110125/male_emi_alpha.ktx,2
装扮,3638,res/entity/110125/male1.ktx,2
装扮,3639,res/entity/110125/male1.png,1
装扮,3640,res/entity/110125/male1.pvr,2
装扮,3641,res/entity/110125/male1_alpha.ktx,2
装扮,3642,res/entity/110125/male1_emi.ktx,2
装扮,3643,res/entity/110125/male1_emi.pvr,2
装扮,3644,res/entity/110125/male1_emi_alpha.ktx,2
装扮,3645,res/entity/110125/male2.ktx,2
装扮,3646,res/entity/110125/male2.png,1
装扮,3647,res/entity/110125/male2.pvr,2
装扮,3648,res/entity/110125/male2_alpha.ktx,2
装扮,3649,res/entity/110125/male2_emi.ktx,2
装扮,3650,res/entity/110125/male2_emi.pvr,2
装扮,3651,res/entity/110125/male2_emi_alpha.ktx,2
装扮,3652,res/entity/110124/body.omod,2
装扮,3653,res/entity/110124/male.ktx,2
装扮,3654,res/entity/110124/male.png,1
装扮,3655,res/entity/110124/male.pvr,2
装扮,3656,res/entity/110124/male_alpha.ktx,2
装扮,3657,res/entity/110124/male_emi.ktx,2
装扮,3658,res/entity/110124/male_emi.pvr,2
装扮,3659,res/entity/110124/male_emi_alpha.ktx,2
装扮,3660,res/entity/110124/male1.ktx,2
装扮,3661,res/entity/110124/male1.png,1
装扮,3662,res/entity/110124/male1.pvr,2
装扮,3663,res/entity/110124/male1_alpha.ktx,2
装扮,3664,res/entity/110124/male1_emi.ktx,2
装扮,3665,res/entity/110124/male1_emi.pvr,2
装扮,3666,res/entity/110124/male1_emi_alpha.ktx,2
装扮,3667,res/entity/110124/male2.ktx,2
装扮,3668,res/entity/110124/male2.pvr,2
装扮,3669,res/entity/110124/male2_alpha.ktx,2
装扮,3670,res/entity/110124/male2_emi.ktx,2
装扮,3671,res/entity/110124/male2_emi.pvr,2
装扮,3672,res/entity/110124/male2_emi_alpha.ktx,2
装扮,3673,res/entity/110123/body.omod,2
装扮,3674,res/entity/110123/male3.ktx,2
装扮,3675,res/entity/110123/male3.png,1
装扮,3676,res/entity/110123/male3_alpha.ktx,2
装扮,3677,res/entity/110122/body.omod,2
装扮,3678,res/entity/110122/male2.ktx,2
装扮,3679,res/entity/110122/male2.png,1
装扮,3680,res/entity/110122/male2.pvr,2
装扮,3681,res/entity/110122/male2_alpha.ktx,2
装扮,3682,res/entity/110121/body.omod,2
装扮,3683,res/entity/110121/male1.ktx,2
装扮,3684,res/entity/110121/male1.png,1
装扮,3685,res/entity/110121/male1.pvr,2
装扮,3686,res/entity/110121/male1_alpha.ktx,2
装扮,3687,res/entity/110121/male2.ktx,2
装扮,3688,res/entity/110121/male2.png,1
装扮,3689,res/entity/110121/male2.pvr,2
装扮,3690,res/entity/110121/male2_alpha.ktx,2
装扮,3691,res/entity/110121/male3.ktx,2
装扮,3692,res/entity/110121/male3.png,1
装扮,3693,res/entity/110121/male3_alpha.ktx,2
装扮,3694,res/entity/110120/body.omod,2
装扮,3695,res/entity/110120/male.ktx,2
装扮,3696,res/entity/110120/male.png,1
装扮,3697,res/entity/110120/male.pvr,2
装扮,3698,res/entity/110120/male_alpha.ktx,2
装扮,3699,res/entity/110120/male_emi.ktx,2
装扮,3700,res/entity/110120/male_emi.png,1
装扮,3701,res/entity/110120/male_emi.pvr,2
装扮,3702,res/entity/110120/male_emi_alpha.ktx,2
装扮,3703,res/entity/110120/male1.ktx,2
装扮,3704,res/entity/110120/male1.png,1
装扮,3705,res/entity/110120/male1.pvr,2
装扮,3706,res/entity/110120/male1_alpha.ktx,2
装扮,3707,res/entity/110120/male1_emi.ktx,2
装扮,3708,res/entity/110120/male1_emi.png,1
装扮,3709,res/entity/110120/male1_emi.pvr,2
装扮,3710,res/entity/110120/male1_emi_alpha.ktx,2
装扮,3711,res/entity/110120/male2.ktx,2
装扮,3712,res/entity/110120/male2.png,1
装扮,3713,res/entity/110120/male2.pvr,2
装扮,3714,res/entity/110120/male2_alpha.ktx,2
装扮,3715,res/entity/110120/male2_emi.ktx,2
装扮,3716,res/entity/110120/male2_emi.png,1
装扮,3717,res/entity/110120/male2_emi.pvr,2
装扮,3718,res/entity/110120/male2_emi_alpha.ktx,2
装扮,3719,res/entity/130007/body.omod,2
装扮,3720,res/entity/130007/face.ktx,2
装扮,3721,res/entity/130007/face.png,1
装扮,3722,res/entity/130007/face.pvr,2
装扮,3723,res/entity/130007/male.ktx,2
装扮,3724,res/entity/130007/male.png,1
装扮,3725,res/entity/130007/male.pvr,2
装扮,3726,res/entity/130006/body.ktx,2
装扮,3727,res/entity/130006/body.omod,2
装扮,3728,res/entity/130006/body.png,1
装扮,3729,res/entity/130006/body.pvr,2
装扮,3730,res/entity/130006/face.ktx,2
装扮,3731,res/entity/130006/face.png,1
装扮,3732,res/entity/130006/face.pvr,2
装扮,3733,res/entity/130006/male.ktx,2
装扮,3734,res/entity/130006/male.png,1
装扮,3735,res/entity/130006/male.pvr,2
装扮,3736,res/entity/150081/body.omod,2
装扮,3737,res/entity/150081/male.ktx,2
装扮,3738,res/entity/150081/male.png,1
装扮,3739,res/entity/150081/male.pvr,2
装扮,3740,res/entity/130005/body.omod,2
装扮,3741,res/entity/130005/male.ktx,2
装扮,3742,res/entity/130005/male.png,1
装扮,3743,res/entity/130005/male.pvr,2
装扮,3744,res/entity/130005/male1.ktx,2
装扮,3745,res/entity/130005/male1.png,1
装扮,3746,res/entity/130005/male1.pvr,2
装扮,3747,res/entity/130005/male1_emi.ktx,2
装扮,3748,res/entity/130005/male1_emi.png,1
装扮,3749,res/entity/130005/male1_emi.pvr,2
装扮,3750,res/entity/110085/body.omod,2
装扮,3751,res/entity/110085/male.ktx,2
装扮,3752,res/entity/110085/male.png,1
装扮,3753,res/entity/110085/male.pvr,2
装扮,3754,res/entity/110085/male_emi.ktx,2
装扮,3755,res/entity/110085/male_emi.png,1
装扮,3756,res/entity/110085/male_emi.pvr,2
装扮,3757,res/entity/110085/male1.ktx,2
装扮,3758,res/entity/110085/male1.png,1
装扮,3759,res/entity/110085/male1.pvr,2
装扮,3760,res/entity/110085/male1_alpha.ktx,2
装扮,3761,res/entity/110085/male1_emi.ktx,2
装扮,3762,res/entity/110085/male1_emi.png,1
装扮,3763,res/entity/110085/male1_emi.pvr,2
装扮,3764,res/entity/110085/male1_emi_alpha.ktx,2
装扮,3765,res/entity/110085/male2.ktx,2
装扮,3766,res/entity/110085/male2.png,1
装扮,3767,res/entity/110085/male2.pvr,2
装扮,3768,res/entity/110085/male2_alpha.ktx,2
装扮,3769,res/entity/110085/male2_emi.ktx,2
装扮,3770,res/entity/110085/male2_emi.png,1
装扮,3771,res/entity/110085/male2_emi.pvr,2
装扮,3772,res/entity/110085/male2_emi_alpha.ktx,2
装扮,3773,res/entity/110085/male2bing.ktx,2
装扮,3774,res/entity/110085/male2bing.png,1
装扮,3775,res/entity/110085/male2bing.pvr,2
装扮,3776,res/entity/110085/male2bing_alpha.ktx,2
装扮,3777,res/entity/110083/body.omod,2
装扮,3778,res/entity/110083/body1.omod,2
装扮,3779,res/entity/110083/male.ktx,2
装扮,3780,res/entity/110083/male.png,1
装扮,3781,res/entity/110083/male.pvr,2
装扮,3782,res/entity/110083/male1.ktx,2
装扮,3783,res/entity/110083/male1.png,1
装扮,3784,res/entity/110083/male2.ktx,2
装扮,3785,res/entity/110083/male2.png,1
装扮,3786,res/entity/110083/male2.pvr,2
装扮,3787,res/entity/110083/male2_alpha.ktx,2
装扮,3788,res/entity/110083/male3.ktx,2
装扮,3789,res/entity/110083/male3.png,1
装扮,3790,res/entity/110083/male3.pvr,2
装扮,3791,res/entity/140284/body.omod,1
装扮,3792,res/entity/140284/male.png,1
装扮,3793,res/entity/140284/male1.png,1
装扮,3794,res/entity/140284/male2.png,1
装扮,3795,res/entity/140282/body.omod,1
装扮,3796,res/entity/140282/hand.omod,1
装扮,3797,res/entity/140282/male.png,1
装扮,3798,res/entity/140282/male1.png,1
