ID,名字,描述,获得方式
37020,Enchanting Fox Mask,Obtained from marketing events,@Null@
37021,Warrior Musician,Custom Set,@Null@
37022,Shadow Assassin,Obtained from marketing events,@Null@
37023,Bronze Crown,Custom Set,@Null@
37024,Zephyr Gown,Custom Set,@Null@
37025,Zither Tassel,Custom Set,@Null@
37026,Pearl String Veil,Custom Set,@Null@
37027,Cute Bear,Member First Subscription Reward,@Null@
37028,Polar Bear Costume,Premium Member First Subscription Reward,@Null@
37029,Bomb Footprint,VIP Rewards,@Null@
37030,Bear Paw Gatling,Super Member First Subscription Reward,@Null@
37031,Pink Summer,Redeem in Mini Point Shop to obtain,@Null@
37032,Dynamic Roller Blades,Redeem in Mini Point Shop to obtain,@Null@
37033,Bamboo Maiden,Redeem in Mini Point Shop to obtain,@Null@
37034,Dusky Clouds,Redeem in Mini Point Shop to obtain,@Null@
37035,@Null@,@Null@,@Null@
37036,@Null@,@Null@,@Null@
37037,@Null@,@Null@,@Null@
37038,@Null@,@Null@,@Null@
37039,@Null@,@Null@,@Null@
37040,@Null@,@Null@,@Null@
37041,@Null@,@Null@,@Null@
37042,@Null@,@Null@,@Null@
37043,@Null@,@Null@,@Null@
37044,@Null@,@Null@,@Null@
37045,@Null@,@Null@,@Null@
37046,@Null@,@Null@,@Null@
37047,Odango Hair,Obtained from marketing events,@Null@
37048,Sakura Kimono,Obtained from marketing events,@Null@
37049,Scarlet Clogs,Obtained from marketing events,@Null@
37050,Candied Apple,Obtained from marketing events,@Null@
37051,Chestnut Comb,Obtained from marketing events,@Null@
37052,Twilight Yukata,Obtained from marketing events,@Null@
37053,Garden Clogs,Obtained from marketing events,@Null@
37054,Bubble Tea,Obtained from marketing events,@Null@
37055,Floral Wave,Custom Set,@Null@
37056,Azure Hair,Custom Set,@Null@
37057,Lime Yukata,Custom Set,@Null@
37058,Fine-grained Clogs,Custom Set,@Null@
37059,Little Daisy,Custom Set,@Null@
37060,Blue Lotus Kimono,Custom Set,@Null@
37061,Crane Clogs,Custom Set,@Null@
37062,Festive Goldfish,Custom Set,@Null@
37063,Cute Cat Shirt,Custom Set,@Null@
37064,Cropped Trousers,Custom Set,@Null@
37065,Pink Cat Blouse,Custom Set,@Null@
37066,Lively Shorts,Custom Set,@Null@
37067,Milky Breath,Custom Set,@Null@
37068,Berry Honey,Custom Set,@Null@
37069,Meet the Fans,Custom Set,@Null@
37070,Berry Lovey,Custom Set,@Null@
37071,Sweet Words,Custom Set,@Null@
37072,Icy Summer,Custom Set,@Null@
37073,Summer Kimono,Custom Set,@Null@
37074,Floral Umbrella,Custom Set,@Null@
37075,Summer Clogs,Custom Set,@Null@
37076,Fresh Summer,Custom Set,@Null@
37077,Saori,Custom Set,@Null@
37078,Grape Joy,Custom Set,@Null@
37079,Creamy Grape,Custom Set,@Null@
37080,Grape Cheese,Custom Set,@Null@
37081,Grape Tutu,Custom Set,@Null@
37082,Fruity Jam,Custom Set,@Null@
37083,Golden Mango Thin Ice,Obtained from marketing events,@Null@
37084,Green Osmanthus Breath,Custom Set,@Null@
37085,Orange with Ice,Custom Set,@Null@
37086,Honey Lemon Shirt,Custom Set,@Null@
37087,Cool Expression,Custom Set,@Null@
37088,Creamy Pastry,Obtained from marketing events,@Null@
37089,Surprise Party,Obtained from marketing events,@Null@
37090,Party Clown,Obtained from marketing events,@Null@
37091,Balloon Wristband,Obtained from marketing events,@Null@
37092,Bear Slippers,Obtained from marketing events,@Null@
37093,Dream Meteor,Obtained from marketing events,@Null@
37094,Stardew Tale,Obtained from marketing events,@Null@
37095,Dream in the Clouds,Obtained from marketing events,@Null@
37096,Purple Island,Obtained from marketing events,@Null@
37097,Orange Cap,Obtained from marketing events,@Null@
37098,Twilight School Uniform,Obtained from marketing events,@Null@
37099,Casual Martin,Obtained from marketing events,@Null@
37100,Ruby Eyes,Custom Set,@Null@
37101,Talisman,Custom Set,@Null@
37102,Flowerwing,Custom Set,@Null@
37103,Golden Boots,Custom Set,@Null@
37104,Golden Dragon Gown,Custom Set,@Null@
37105,Taiji,Custom Set,@Null@
37106,Purple Pupil,Custom Set,@Null@
37107,Fearless Outfit,Custom Set,@Null@
37108,Leaderboard,Custom Set,@Null@
37109,Thin Veil Straw Hat,Custom Set,@Null@
37110,Thousand Miles,Custom Set,@Null@
37111,Red Lily,Custom Set,@Null@
37112,Flower Blooms,Custom Set,@Null@
37113,Flower Clogs,Custom Set,@Null@
37114,Flower Kimono Dress,Custom Set,@Null@
37115,Red Lily Footprint,Custom Set,@Null@
37116,Red Spider Lily,Custom Set,@Null@
37117,Gilded Palace Lantern,Custom Set,@Null@
37118,Devil Wristband,Custom Set,@Null@
37119,Spring Banquet,Custom Set,@Null@
37120,Bandage Mummy,Custom Set,@Null@
37121,Lunar Rabbit,Custom Set,@Null@
37122,Blackie Headwear,Custom Set,@Null@
37123,Phoenix Eyes,Custom Set,@Null@
37124,Blackie Top,Custom Set,@Null@
37125,Blackie Shoes,Custom Set,@Null@
37126,Blackie Bracelet,Custom Set,@Null@
37127,Blackie Backwear,Custom Set,@Null@
37128,Blackuu Headwear,Obtained from marketing events,@Null@
37129,Odd-eyed Curse,Obtained from marketing events,@Null@
37130,Blackuu Top,Obtained from marketing events,@Null@
37131,Blackuu Shoes,Obtained from marketing events,@Null@
37132,Blackuu Bracelet,Obtained from marketing events,@Null@
37133,Blackuu Backwear,Obtained from marketing events,@Null@
37134,Black Headwear,Custom Set,@Null@
37135,Celestial Cloud,Custom Set,@Null@
37136,Black Top,Custom Set,@Null@
37137,Black Shoes,Custom Set,@Null@
37138,Black Backwear,Custom Set,@Null@
37139,Evil Mask,Custom Set,@Null@
37140,Mink Lord Outfit,Custom Set,@Null@
37141,Broken Horn Devil,Custom Set,@Null@
37142,Japanese Slippers,Custom Set,@Null@
37143,Cute Bear Backpack,Obtained from marketing events,@Null@
37144,Cute Round Frame,Obtained from marketing events,@Null@
37145,Floral Longbow,Custom Set,@Null@
37146,Starlight Glitter,Custom Set,@Null@
37147,Flower Fairy,Custom Set,@Null@
37148,Green Morning Dew,Custom Set,@Null@
37149,Astral Bloom,Custom Set,@Null@
37150,Flower Embroidered Dress,Custom Set,@Null@
37151,Bunny Sailor Suit,Obtained from Mini Point Shop,@Null@
37152,Plain Shorts,Obtained from Mini Point Shop,@Null@
37153,Orange Heart Blade,Custom Set,@Null@
37154,Green Charm Armor,Custom Set,@Null@
37155,Mechanical Helmet,Custom Set,@Null@
37156,Armor Boots,Custom Set,@Null@
37157,Dark Orange Armor,Custom Set,@Null@
37158,Green Iris,Custom Set,@Null@
37159,Magic Wand,Custom Set,@Null@
37160,Azure Starry Sky,Custom Set,@Null@
37161,Starfish Booties,Custom Set,@Null@
37162,Magic Stars,Custom Set,@Null@
37163,Shiny Crystal,Custom Set,@Null@
37164,Refreshing Summer,Redeem in Mini Point Shop to obtain,@Null@
37165,Summer Shorts,Redeem in Mini Point Shop to obtain,@Null@
37166,Bamboo Leaves Outfit,Redeem in Mini Point Shop to obtain,@Null@
37167,Sprout Soul,Obtained from purchasing Season Pass,@Null@
37168,Blue Firefly,Obtained from purchasing Season Pass,@Null@
37169,Earthquake,Obtained from purchasing Season Pass,@Null@
37170,Fantasy Candlelight,Obtained from purchasing Season Pass,@Null@
37171,Sprout Light,Obtained from purchasing Season Pass,@Null@
37172,Silver Moonlight,Obtained from purchasing Season Pass,@Null@
37173,Surprise Starry Eyes,Obtained from marketing events,@Null@
37174,Star Crown,Obtained from marketing events,@Null@
37175,Dusk Boots,Obtained from marketing events,@Null@
37176,Starbelt Cloak,Obtained from marketing events,@Null@
37177,Reaching for the Stars,Obtained from marketing events,@Null@
37178,Looming Stars,Obtained from marketing events,@Null@
37179,Fresh Smell Face,Custom Set,@Null@
37180,Refreshing Sandals,Custom Set,@Null@
37181,Jade Lotus Leaf,Custom Set,@Null@
37182,Rabbit on the Moon,Custom Set,@Null@
37183,Moonlight Affection,Custom Set,@Null@
37184,Star Cross,Custom Set,@Null@
37185,White Moonlight,Custom Set,@Null@
37186,Star Rabbit,Custom Set,@Null@
37187,Moon Fairy,Custom Set,@Null@
37188,Bunny Tuxedo,Custom Set,@Null@
37189,Little Gentleman,Custom Set,@Null@
37190,Bunny Ear Top Hat,Custom Set,@Null@
37191,Bunny Cotton Bud,Custom Set,@Null@
37192,Cute Bunny Shoes,Custom Set,@Null@
37193,Icy Sweet,Custom Set,@Null@
37194,One More,Custom Set,@Null@
37195,Flying Skirt,Custom Set,@Null@
37196,Sweetheart Boots,Custom Set,@Null@
37197,Sweet Summer,Custom Set,@Null@
37198,Tangerine Soda,Redeem in Mini Point Shop to obtain,@Null@
37199,Fantasy Ferris Wheel,Redeem in Mini Point Shop to obtain,@Null@
37200,Cute Kitty,Redeem in Mini Point Shop to obtain,@Null@
37201,Travel Balloon,Redeem in Mini Point Shop to obtain,@Null@
37202,Gold-patterned Shoes,Custom Set,@Null@
37203,Phoenix Fan,Custom Set,@Null@
37204,Phoenix Veil,Custom Set,@Null@
37205,Phoenix Petals,Custom Set,@Null@
37206,Dragon Veil,Custom Set,@Null@
37207,Puffy Cheongsam,Custom Set,@Null@
37208,Shadow by the Window,Custom Set,@Null@
37209,Exquisite Dining,Custom Set,@Null@
37210,Oriental Folding Fan,Custom Set,@Null@
37211,Tender Hair,Custom Set,@Null@
37212,Gilded Phoenix Shoes,Custom Set,@Null@
37213,Traveler Boots,Custom Set,@Null@
37214,Scroll Backpack,Custom Set,@Null@
37215,Full of Stars,Custom Set,@Null@
37216,British Pants,Custom Set,@Null@
37217,Traveler's Gown,Custom Set,@Null@
37218,Pathfinder Cap,Custom Set,@Null@
37219,Lotus Ripple Skirt,Custom Set,@Null@
37220,Lotus Pond,Custom Set,@Null@
37221,Green Pupil,Custom Set,@Null@
37222,Rabbit Ear Lotus Bun,Custom Set,@Null@
37223,Cyan Shoes,Custom Set,@Null@
37224,Broken Feather,Obtained from timed marketing events,@Null@
37225,Future Warrior Coat,Obtained from timed marketing events,@Null@
37226,Casual Sports Pants,Obtained from timed marketing events,@Null@
37227,Bear Hug Pants,Redeem in Mini Point Shop to obtain,@Null@
37228,Knitting Fleece,Redeem in Mini Point Shop to obtain,@Null@
37229,Shake Cup,Redeem in Mini Point Shop to obtain,@Null@
37230,Little Fin,Redeem in Mini Point Shop to obtain,@Null@
37231,Pocket Raincoat,Redeem in Mini Point Shop to obtain,@Null@
37232,Heart-shaped Hat,Obtained from timed marketing events,@Null@
37233,White Cat,Obtained from timed marketing events,@Null@
37234,Colorful Skirt,Obtained from timed marketing events,@Null@
37235,Cute Fruit Box,Obtained from timed marketing events,@Null@
37236,Fleece Pants,Obtained from timed marketing events,@Null@
37237,Fruit Jam,Obtained from timed marketing events,@Null@
37238,Hedgehog Fruit,Obtained from timed marketing events,@Null@
37239,Cute Claw Shoes,Obtained from timed marketing events,@Null@
37240,Hedgehog Pullover,Obtained from timed marketing events,@Null@
37241,Ice Armor Helmet,Custom Set,@Null@
37242,Blue Ice Trousers,Custom Set,@Null@
37243,Domineering,Custom Set,@Null@
37244,Royal Sword,Custom Set,@Null@
37245,Cicada Wings,Custom Set,@Null@
37246,Gentle Wind Eyes,Custom Set,@Null@
37247,Magic Fairy,Custom Set,@Null@
37248,Spiritual Butterfly,Custom Set,@Null@
37249,Star Dragon Boots,Custom Set,@Null@
37250,Misty Green Shirt,Custom Set,@Null@
37251,Bright Moon,Custom Set,@Null@
37252,Gentle Beauty,Custom Set,@Null@
37253,Butterfly Jade,Custom Set,@Null@
37254,Misty Tears,Custom Set,@Null@
37255,Sapphire Pearl Smoke,Custom Set,@Null@
37256,Early Snow,Custom Set,@Null@
37257,Frosty Beauty,Custom Set,@Null@
37258,Frosty Snow,Custom Set,@Null@
37259,Frost Crystal Realm,Custom Set,@Null@
37260,Snowy Land,Custom Set,@Null@
37261,Walking on Thin Ice,Custom Set,@Null@
37262,Frost Armor,Custom Set,@Null@
37263,Candy Pumpkin Outfit,Custom Set,@Null@
37264,Warm Pumpkin Hat,Custom Set,@Null@
37265,Melting Honey,Custom Set,@Null@
37266,Halloween Cobweb,Custom Set,@Null@
37267,Maple Boots,Custom Set,@Null@
37268,Red Cloudy Eyes,Custom Set,@Null@
37269,Maple Cape,Custom Set,@Null@
37270,Sunny Maple Leaves,Custom Set,@Null@
37271,Maple Leaves in Hand,Custom Set,@Null@
37272,Witch Arrival,Custom Set,@Null@
37273,Pumpkin Funny Face,Custom Set,@Null@
37274,Pumpkin Tutu,Custom Set,@Null@
37275,Ribbon Boots,Custom Set,@Null@
37276,Wizard Hat,Custom Set,@Null@
37277,Grape Purple Hair,Redeem in Mini Point Shop to obtain,@Null@
37278,Bowknot Pajama Pants,Redeem in Mini Point Shop to obtain,@Null@
37279,Bowknot Pajamas,Redeem in Mini Point Shop to obtain,@Null@
37280,Cute Polaroid,Redeem in Mini Point Shop to obtain,@Null@
37281,Flowery Console,Redeem in Mini Point Shop to obtain,@Null@
37282,Orange Heart Magic,Custom Set,@Null@
37283,Candy Bracelet,Custom Set,@Null@
37284,White-haired Witch,Custom Set,@Null@
37285,Candy Martin Boots,Custom Set,@Null@
37286,Bow Dress,Custom Set,@Null@
37287,Wand Cloak,Custom Set,@Null@
37288,Amazed Attitude,Custom Set,@Null@
37289,Pumpkin Rattan Hat,Custom Set,@Null@
37290,Wrinkled Shoes,Custom Set,@Null@
37291,Rattan Boy,Custom Set,@Null@
37292,Maple Leaves,Custom Set,@Null@
37293,Eye of Falling Sakura,Redeem in Mini Point Shop to obtain,@Null@
37294,Pink Sakura Dance Shoes,Redeem in Mini Point Shop to obtain,@Null@
37295,White Rabbit Ears,Redeem in Mini Point Shop to obtain,@Null@
37296,Pink Cherry Rabbee,Redeem in Mini Point Shop to obtain,@Null@
37297,Land of Falling Sakura,Redeem in Mini Point Shop to obtain,@Null@
37298,Galaxy Forever,Custom Set,@Null@
37299,Star Walking,Custom Set,@Null@
37300,Star Crown,Custom Set,@Null@
37301,Starlight Pants,Custom Set,@Null@
37302,Star Shimmer,Custom Set,@Null@
37303,Shining Star,Custom Set,@Null@
37304,Galaxy Magic Boots,Custom Set,@Null@
37305,Starlight Ring,Custom Set,@Null@
37306,Pleated Puff Skirt,Custom Set,@Null@
37307,Galaxy Star,Custom Set,@Null@
37308,Warm Smile,Custom Set,@Null@
37309,Furry Boots,Custom Set,@Null@
37310,Sheep Hat,Custom Set,@Null@
37311,Blue Shorts,Custom Set,@Null@
37312,Templar Uniform,Custom Set,@Null@
37313,Baa Baa,Custom Set,@Null@
37314,Warm Boots,Custom Set,@Null@
37315,Baa Baa Sheep Cap,Custom Set,@Null@
37316,Unlimited Love,Custom Set,@Null@
37317,Cashmere Top,Custom Set,@Null@
37318,Pleated Skirt,Custom Set,@Null@
37319,Stars and Moon,Custom Set,@Null@
37320,Frozen Winter,Obtained from Season Pass,@Null@
37321,Warm Winter,Obtained from Season Pass,@Null@
37322,Winter Tutu,Obtained from Season Pass,@Null@
37323,Bear Claw Snow Boots,Obtained from Season Pass,@Null@
37324,Snow Rabbit Double Braid,Obtained from Season Pass,@Null@
37325,Hunting Eyes,Redeem in Mini Point Shop to obtain,@Null@
37326,Starry Night Walk,Redeem in Mini Point Shop to obtain,@Null@
37327,Moonwalker,Redeem in Mini Point Shop to obtain,@Null@
37328,Grey Wolf Hair,Redeem in Mini Point Shop to obtain,@Null@
37329,Speedy Boots,Redeem in Mini Point Shop to obtain,@Null@
37330,Fluttering Butterflies,Custom Set,@Null@
37331,Night Dress,Custom Set,@Null@
37332,Magic Night Domination,Custom Set,@Null@
37333,Eye of Magic Night,Custom Set,@Null@
37334,Dancing Butterflies,Custom Set,@Null@
37335,Bright Candlelight,Custom Set,@Null@
37336,Eye of Candlelight,Custom Set,@Null@
37337,Astral Culotte,Custom Set,@Null@
37338,Revelation,Custom Set,@Null@
37339,Message from God,Custom Set,@Null@
37340,Shiny Short Hair,Custom Set,@Null@
37341,Holy White Boots,Custom Set,@Null@
37342,Star Ocean,Custom Set,@Null@
37343,Floral Eternity,Custom Set,@Null@
37344,Saint Dress,Custom Set,@Null@
37345,Morning Star Glory,Custom Set,@Null@
37346,Dark Night Violet,Custom Set,@Null@
37347,Prophecy,Custom Set,@Null@
37348,Lord of Destiny,Custom Set,@Null@
37349,A Lifetime,Custom Set,@Null@
37350,Starry Night Boots,Custom Set,@Null@
37351,Unsolved White,Custom Set,@Null@
37352,Rhythm Waves,Xu Mengyuan Exclusive Skin. Obtained from the Music Carnival Event.,@Null@
37353,Meow Blinking,Custom Set,@Null@
37354,Solemn Glimpse,Custom Set,@Null@
37355,Pink Lady,Redeem in Mini Point Shop to obtain,@Null@
37356,Lace Wristband,Redeem in Mini Point Shop to obtain,@Null@
37357,Cute Cat Ears,Purchase collaborative books for a chance to obtain,@Null@
37358,Golden Bead Curtain,Custom Set,@Null@
37359,Trendy Skateboard,Custom Set,@Null@
37360,Orange Purple Leisure,Custom Set,@Null@
37361,Trendy Jacket,Custom Set,@Null@
37362,Cowhide Martin Boots,Custom Set,@Null@
37363,Warm Cat Ears,Custom Set,@Null@
37364,Princess Rainbow,Custom Set,@Null@
37365,Hairball Snow Boots,Custom Set,@Null@
37366,Cape Dress,Custom Set,@Null@
37367,Space Teddy,Purchase collaborative books for a chance to obtain,@Null@
37368,Colorful Harem Pants,Custom Set,@Null@
37369,Sweetheart Pigtails,Custom Set,@Null@
37370,Snow Boots,Redeem in Mini Point Shop to obtain,@Null@
37371,Teddy Cap,Custom Set,@Null@
37372,Colorful Headset,Redeem in Mini Point Shop to obtain,@Null@
37373,Wisteria Petals,Custom Set,@Null@
37374,2022 Year of the Tiger Stickers,Obtained from timed marketing events,@Null@
37375,2022 Year of the Tiger Footprint,Obtained from timed marketing events,@Null@
37376,Royal Hair Crown,Redeem in Mini Point Shop to obtain,@Null@
37377,Shy,Redeem in Mini Point Shop to obtain,@Null@
37378,Flower Hat,Redeem in Mini Point Shop to obtain,@Null@
37379,Emerald Crescent,Redeem in Mini Point Shop to obtain,@Null@
37380,Clean Smiles,Custom Set,@Null@
37381,Emperor Crown,Custom Set,@Null@
37382,Tiger Velvet Dress,Custom Set,@Null@
37383,Happy Lights,Custom Set,@Null@
37384,Wide Sleeve Top,Custom Set,@Null@
37385,Rose Skirt,Custom Set,@Null@
37386,Wedding Dress,Custom Set,@Null@
37387,Ancient Costume,Custom Set,@Null@
37388,Bright Yellow Ribbon,Custom Set,@Null@
37389,Deer Ear,Custom Set,@Null@
37390,General Silver Shield,Custom Set,@Null@
37391,Christmas Dessert,Custom Set,@Null@
37392,Warm Christmas,Custom Set,@Null@
37393,Christmas Snow Boots,Custom Set,@Null@
37394,Christmas Costume,Custom Set,@Null@
37395,Christmas Deer Ears,Custom Set,@Null@
37396,Christmas Little Elk,Custom Set,@Null@
37397,Christmas Pants,Custom Set,@Null@
37398,Christmas Shoes,Custom Set,@Null@
37399,Christmas Coat,Custom Set,@Null@
37400,Finery with Boots,Custom Set,@Null@
37401,Cute Tiger Footprint,Obtained from events,@Null@
37402,Blessed Tiger,Obtained from events,@Null@
37403,Fortune Couplet,Obtained from events,@Null@
37404,Tiger Shoes,Obtained from events,@Null@
37405,Tiger Backpack,Obtained from events,@Null@
37406,Fortune Firecrackers,Obtained from events,@Null@
37407,Tiger Papercut Sticker,Obtained from events,@Null@
37408,Tiger Ear Headwear,Obtained from events,@Null@
37409,Tiger Tail,Obtained from events,@Null@
37410,Fortune Folding Fan,Obtained from Season Pass,@Null@
37411,Snow Decoration,Obtained from Season Pass,@Null@
37412,Bell Pigtails,Read in Mini Point Shop to obtain,@Null@
37413,Spring Festival Costume,Read in Mini Point Shop to obtain,@Null@
37414,Kimaru Gloves,Read in Mini Point Shop to obtain,@Null@
37415,Puppy Jacket,Read in Mini Point Shop to obtain,@Null@
37416,New Year Style,Custom Set,@Null@
37417,Colorful Flared Pants,Custom Set,@Null@
37418,King Elf Hair,Custom Set,@Null@
37419,Spring Flower Hair,Custom Set,@Null@
37420,Jewel Boots,Custom Set,@Null@
37421,Fresh Flowers,Custom Set,@Null@
37422,Hanging Moon,Custom Set,@Null@
