ID,名字,描述,获得方式
32144,Zona móvel (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Aquisição de atividade
32145,Vida Telecom (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Aquisição de atividade
32146,Estrelas Dançantes (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Atividades operacionais para obter
32147,Sol quente preguiçoso (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Atividades operacionais para obter
32148,Canção de verão (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",
32149,Transmissão de Amizade (30 dias),"Uso: Desbloqueie o Quadro de Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Desbloqueie o Passe de Temporada para obter
32150,Pombo Mensageiro (30 dias),"Uso: Desbloqueie o Quadro Avatar, após o desbloqueio, você pode alternar no centro pessoal.",Desbloqueie o Passe de Temporada para obter
32151,Sinos dos Sonhos (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Obtido no evento Terra de conto de fadas de verão
32152,Chá de Cereja Azul (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Obtido no evento Terra de conto de fadas de verão
32153,Raposa (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Obtido após obter Raio de Chama
32154,Descendentes do Dragão (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Tempo limitado obtido no Passe de Temporada
32155,Estegossauro Neve (30 dias),"Use-o para desbloquear este Quadro de Avatar, que pode ser trocado no Perfil.",Tempo limitado obtido no Passe de Temporada
32156,Celebração nas nuvens (30 dias),"Uso: Desbloqueie o Quadro do Avatar. Após desbloquear, você pode trocá-lo no centro pessoal.",Recebido com a compra da skin Cynthia
32157,Xiaolou em Shenzhen (30 dias),"Uso: Desbloqueie o Quadro do Avatar. Após desbloquear, você pode trocá-lo no centro pessoal.",Como obter: eventos
32158,Certificação Oficial – Master (30 dias),"Uso: Desbloqueie o Quadro do Avatar. Após desbloquear, você pode trocá-lo no centro pessoal.",Quadro de avatar limitado emitido oficialmente
32159,Certificação Oficial - Desenvolvedor (30 dias),"Uso: Desbloqueie o Quadro do Avatar. Após desbloquear, você pode trocá-lo no centro pessoal.",Quadro de Avatar limitado emitido oficialmente
32160,Menino matador de dragões (30 dias),"Uso: Desbloqueie o Quadro do Avatar. Após desbloquear, você pode trocá-lo no centro pessoal.",Obtido comprando skin Valentino.
32161,Certificação Oficial - KOL brilhante (30 dias),"Uso: Desbloqueie o Quadro do Avatar. Após desbloquear, você pode trocá-lo no centro pessoal.",Quadro de Avatar limitado emitido oficialmente
32162,Sol de Inverno (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar a Fada do Inverno
32163,Frente de Batalha (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar Mulan
32164,Tiara de Mulan (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar Mulan
32165,Diversão Infantil (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido em eventos
32166,Presente Encantado (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido em eventos
32167,Bomba Felina (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar o Passe de Temporada
32168,Explosão Canina (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar o Passe de Temporada
32169,Mini Cidade (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido no evento Mini Cidade
32170,Quadro de avatar Cara a Cara (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido no evento offline oficial Cara a Cara
32171,Ovos Duplos Felizes (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido no evento Ano Novo 2024
32172,Mundo Nevado (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido comprando Yuki Princesa Cristal do Gelo
32173,Temporada Escolar (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido em eventos
32174,Ano Novo (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido em eventos
32175,Período de Férias (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido em eventos
32176,Ovelha Agradável (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar a skin “Ovelha Agradável”.
32177,Ovelha Preguiçosa (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar a skin “Ovelha Preguiçosa”.
32178,Lobo Cinzento (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar a skin “Lobo Cinzento”.
32179,Ovelha Agradável e Lobo Cinzento (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido em eventos
32180,Espelho Vazio (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Desbloqueado automaticamente ao comprar a skin “Serina”.
32181,Prosperidade Eterna (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido em eventos
32182,A Lua e a Maré (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar a skin “Ísis”.
32183,Armadura Ardente (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar a skin “Mini - Avião Carmesim”.
32184,Brilho da Lua do Mar (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar a skin “Helena”.
32185,Aventura Noturna (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar o Passe de Temporada
32186,Sombra do Urso (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido ao comprar o Passe de Temporada
32187,Guardião do Cristal de Gelo (30 dias),"Usado para liberar este quadro de avatar, que pode ser trocado no Perfil.",Obtido com qualquer “Compra de Cristal de Gelo”.
32188,Mi-Lions (30 dias),"Desbloqueie este quadro de avatar, pode ser alterado no centro do perfil após desbloquear.",Alcance a popularidade necessária por meio de atividades.
32189,,,
32190,8º aniversário (30 dias),"Use-o para desbloquear esta Moldura de Avatar, que pode ser trocada no Perfil.",Pode ser obtido em eventos.
32191,Jardim de Suzhou (30 dias),"Use-o para desbloquear esta Moldura de Avatar, que pode ser trocada no Perfil.",Pode ser obtido em eventos.
32192,Mini Cartão Amizade (30 dias),"Use-o para desbloquear esta Moldura de Avatar, que pode ser trocada no Perfil.","Pode ser obtido no evento ""Mini Cartão da Amizade""."
32193,5º aniversário do Esquadrão Disciplinar (30 dias),"Use-o para desbloquear esta Moldura de Avatar, que pode ser trocada no Perfil.",Pode ser obtido ingressando no Esquadrão Disciplinar.
32194,Delícia de flores silvestres (30 dias),"Use-o para desbloquear esta Moldura de Avatar, que pode ser trocada no Perfil.",Obtenha ao comprar o Passe de Temporada
32195,Temporada de florescimento (30 dias),"Use-o para desbloquear esta Moldura de Avatar, que pode ser trocada no Perfil.",Obtenha ao comprar o Passe de Temporada
32196,Mini Amizade (30 dias),"Use-o para desbloquear esta Moldura de Avatar, que pode ser trocada no Perfil.","Pode ser obtido no evento ""Mini Cartão da Amizade""."
33000,@Null@,@Null@,@Null@
33001,Cereja-Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33002,Cidade Velha - Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33003,Ovelha rosa -Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33004,MeninaTigre-Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33005,Artes Negras - Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33006,Grupo de doces - Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33007,Pouco Assado - Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33008,Pequena Divindade - Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33009,Castelo das Ovelhas - Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33010,Memórias - Estado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33011,Cereja,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33012,Cidade antiga,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33013,Ovelha rosa,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33014,Menina tigre,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33015,Artes negras,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33016,Grupo de Doces,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33017,Pouco Assado,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33018,Pequena divindade,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33019,Castelo das Ovelhas,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33020,Memórias,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33021,@Null@,@Null@,@Null@
33022,@Null@,@Null@,@Null@
33023,Baguete Francesa Crocante,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33024,Cogumelos Frescos,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33025,Odyssey celestial,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33026,Dança milagrosa,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33027,Voando sobre o forte do arco-íris,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33028,Bolo de aniversário de cereja,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33029,Bolo de Aniversário de Morango,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33030,Bolo de Aniversário de Doce,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33031,Bolo de Aniversário de Chocolate,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33032,Bolo de Aniversário Pearl Giftbox,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33033,Rima leve,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33034,Melodious Carol,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33035,Skyward Smog,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter do evento
33036,Sombras ao luar,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33037,Orações ingênuas,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33038,Moonlight Heartbell,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obter a partir do evento
33039,Vamos festejar,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
33040,Toutinegras e música,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",@Null@
33041,Amoras frescas,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
33042,Festa comovente,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
33043,Sonho de estrela infantil,"Uso: desbloqueie esta moldura para usar. Use e mude em Perfil, Avatar.",Obtenha na Star Runway
33044,Espírito Raposa e Fada Fênix,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Avatares exclusivos para membros
33045,Capacete da Espada Imortal,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Avatares exclusivos para membros
33046,Quadro de avatar VIP,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Avatares exclusivos para membros
33047,Sonho de estrela infantil,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Avatares exclusivos para membros
33048,Louros Despertados,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",@Null@
33049,Doçura Infantil,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",@Null@
33050,Jogar juntos,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",@Null@
33051,Criador em destaque do ano de 2021,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",@Null@
33052,Criador Exclusivo de 2021,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",@Null@
33053,Criador Popular de 2021,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",@Null@
33054,Salto do Dragão e do Tigre,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",@Null@
33055,Asas Brilhantes,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha ao comprar Miranda
33056,Jardim da Fantasia,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha ao comprar Jardim da Fantasia
33057,Entomologista,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
33058,Borboleta do Bosque,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha no Season Pass
33059,Jade Dourado,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha ao comprar Hu Xinyu or por Evento
33060,Ano do Tigre Dourado,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha por evento
33061,Tecnologia Cibernética,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha por evento
33062,Festival da Primavera,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha por evento
33063,Bênção Plena,"Uso: Desbloqueie este quadro para usá-lo. Use e mude em Perfil, Avatar.",Obtenha ao comprar Hu Xiaofeng or por Evento
