ID,名字,描述,获得方式
27263,선로 (영구),사용: 해당 의상을 영구적으로 해제합니다. 이미 해당 의상을 영구적으로 해제했다면 일부 미니빈을 획득합니다.,
27264,얼음 공주 이레나 (영구),사용: 해당 의상을 영구적으로 해제합니다. 이미 해당 의상을 영구적으로 해제했다면 일부 미니빈을 획득합니다.,
27265,얼음 공주 에블린 (영구),사용: 해당 의상을 영구적으로 해제합니다. 이미 해당 의상을 영구적으로 해제했다면 일부 미니빈을 획득합니다.,
27266,쌍어성군의 주인 이시스 (영구),"사용: 해당 의상을 영구적으로 잠금 해제합니다. 이미 해당 의상을 영구적으로 잠금 해제 한 경우, 일부 미니 빈즈를 받습니다.",
27267,쌍물고기 자리의 주인 헬레나 (영구),"사용: 해당 복장 영구 잠금 해제. 이미 해당 복장을 영구 잠금 해제 한 경우, 미니 빈즈 몇 개를받습니다.",
27268,보이드 가디언 Xerath(영구),사용: 해당 스킨을 영구적으로 잠금 해제합니다. 이미 해당 스킨을 영구적으로 잠금 해제했으면 일부 미니 빈을 획득합니다.,
27269,보이드 그림자 스텔라나이(영구),"사용: 해당 의상을 영구적으로 잠금 해제합니다. 해당 의상을 이미 영구적으로 잠금 해제 한 경우, 일부 미니 빈을 획득합니다.",
27270,锦绣百花(영구),"사용: 해당 의상 영구 잠금 해제. 이미 해당 의상 영구 잠금 해제가 되어 있다면, 일부 미니콩을 획득합니다.",
27271,드래곤 걸 (영구적),이것을 사용하여이 스킨을 영구적으로 잠금 해제하십시오. 스킨이 영구적으로 잠금 해제 된 경우 일부 미니 빈즈를받게됩니다.,
27272,Koi Girl (영구),이 스킨을 영구적으로 잠금 해제하는 데 사용하십시오. 스킨이 영구적으로 잠금 해제되면 일부 미니 빈을 받게됩니다.,
27273,행복한 양 (영구적),사용: 해당 의상을 영구적으로 잠금 해제합니다. 이미 해당 의상을 영구적으로 잠금 해제 한 경우 일부 미니 빈을 획득합니다.,
27274,게으른 양 (영구적),사용: 해당 커스텀을 영구적으로 잠금 해제합니다. 이미 해당 커스텀을 영구적으로 잠금 해제 한 경우 몇 가지 미니 빈을 받게됩니다.,
27275,헤이지(영구),"사용: 해당 의상 영구 잠금 해제. 이미 해당 의상이 영구 잠금 해제되었다면, 미니 빈이 지급됩니다.",
27276,베리 스윗 하트(영구),"사용: 해당 의상 영구 잠금 해제. 해당 의상이 이미 영구적으로 잠금 해제된 경우, 일부 미니 비상을 받게 됩니다.",
27277,성운치(영구),사용: 해당 의상 영구 잠금 해제. 이미 해당 의상을 영구 잠금 해제 한 경우 일부 미니 빈즈를 획득합니다.,
27278,환 - 싱크로즈 기체 (영구),사용 : 해당 장식을 영구적으로 잠금 해제합니다. 이미 해당 장식이 영구적으로 잠금 해제되어 있다면 일부 미니 비앙카를 획득합니다.,
27279,룽 차오 얼(영구),사용: 해당 의상 영구적으로 잠금 해제. 의상이 이미 영구적으로 잠금 해제되어 있으면 미니 빈을 얻습니다.,
27280,피트(영구),"사용: 해당 의상 영구 잠금 해제. 해당 의상이 이미 영구 잠금 해제 된 경우, 일부 미니 빈즈를 획득합니다.",
27281,일로 (영구),"사용: 해당 의상 영구 잠금 해제. 이미 해당 의상을 영구 잠금 해제한 경우, 미니 빈을 일부 획득합니다.",
27282,,,
27283,,,
27284,오렌지 걸 (영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27285,먹죽(영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27286,혜성(영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27287,크림슨 가디언(영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27288,체리인사이트 (영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27289,봄 체리 (영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27290,프레이 (영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27291,베리 블레싱 린윤 (영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
27292,도넛토끼 유에포 (영구),이 스킨을 영구적으로 잠금 해제하려면 이 스킨을 사용하세요. 스킨이 영구적으로 잠금 해제된 경우 미니빈을 얻을 수 있습니다.,
28000,위는 영구 드레스업 아이템으로 예약되어 있습니다.,게임 버전이 너무 낮습니다.,
30000,위의 내용은 0으로 예약되었습니다.,게임 버전이 너무 낮습니다.,
32000,위의 내용은 0으로 예약되었습니다.,게임 버전이 너무 낮습니다.,
32001,체리 - 다이나믹(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32002,올드타운 - 다이나믹(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32003,핑크 바 양 - 다이나믹 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32004,귀여운 호랑이 소녀 - 다이나믹 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32005,잉크로드 - 다이나믹(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32006,사탕 - 다이나믹(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32007,작은 그릴 풀 - 다이나믹 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32008,Xiaoxiian - 다이나믹(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32009,양지아바오 - 다이나믹 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32010,추억 - 다이나믹(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32011,체리(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32012,올드타운(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32013,핑크 양 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32014,귀여운 호랑이 소녀 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32015,잉크로드(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32016,사탕 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32017,작은 구이 풀(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32018,작은 요정 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32019,양지아바오(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32020,한을 기억하기 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,대변인 활동 획득
32021,게임 버전이 너무 낮습니다(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,게임 버전에 참여하는 것은 너무 활동이 적어서 얻을 수 없습니다.
32022,게임 버전이 너무 낮습니다(30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,게임 버전에 참여하는 것은 너무 활동이 적어서 얻을 수 없습니다.
32023,바삭바삭한 바게트 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,즐길 수 있는 카드 구입
32024,달콤한 버섯 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,즐길 수 있는 카드 구입
32025,원더랜드 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,어린이 꿈의 마법사 구매 후 구매하세요
32026,미라클 댄스 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,발라 라 리틀 데몬 페어리의 진정한 허가는 발라 라 리틀 데몬 페어리의 활동에 참여함으로써 얻어집니다.
32027,케일링 성 상공 비행 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,발라 라 리틀 데몬 페어리의 진정한 허가는 발라 라 리틀 데몬 페어리의 활동에 참여함으로써 얻어집니다.
32028,체리 생일 케이크 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,생일 파티를 위한 축복 선물
32029,딸기 생일 케이크 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,생일 파티를 위한 축복 선물
32030,사탕 생일 케이크 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,생일 파티를 위한 축복 선물
32031,초콜릿 생일 케이크 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,생일 파티를 위한 축복 선물
32032,진주 선물 상자 생일 케이크 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,생일 파티를 위한 축복 선물
32033,빛과 리듬 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,카드 배치 즐기기
32034,캐롤 멜로디 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,카드 배치 즐기기
32035,클라우드 루안 윌로우 스모크 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,야오 유에 요정 드레스 업 스킨을 구입하여
32036,문 섀도우 스트리머 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,운영 활동의 제한된 시간 전달
32037,순진한 기도 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,그것을 얻기 위해 선물 패키지를 구입하십시오.
32038,문 섀도우 하트 벨 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,드래곤 링 우슈앙 드레스업 스킨을 구입하여
32039,해피 파티 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,운영 활동의 제한된 시간 전달
32040,워블러와 노래 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,쇼핑몰 선물 패키지를 구입하여 받으십시오.
32041,스위트 베리 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,카드 즐기기
32042,따뜻한 잔치 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,카드 즐기기
32043,아역 스타 화려한 꿈 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,미니 스타 팩토리 이벤트 받기
32044,스피릿 폭스 피닉스 요정 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,아바타 프레임만 차려입은 멤버들
32045,Xianjian 헬멧 홍 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,아바타 프레임만 차려입은 멤버들
32046,주요 회원 아바타 프레임 (30일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,회원 전용 아바타 프레임
32047,아역 스타 화려한 꿈 (7일),사용: 아바타 프레임 잠금 해제 후 개인 센터에서 전환할 수 있습니다.,미니 스타 팩토리 이벤트 받기
